,data,valor,data da extração,responsável
7773,2017-06-09,0.03837,2022-08-16,Fulano de Tal
7774,2017-06-12,0.03837,2022-08-16,Fulano de Tal
7775,2017-06-13,0.03837,2022-08-16,Fulano de Tal
7776,2017-06-14,0.03837,2022-08-16,Fulano de Tal
7777,2017-06-16,0.03837,2022-08-16,Fulano de Tal
7778,2017-06-19,0.03837,2022-08-16,Fulano de Tal
7779,2017-06-20,0.03837,2022-08-16,Fulano de Tal
7780,2017-06-21,0.03837,2022-08-16,Fulano de Tal
7781,2017-06-22,0.03837,2022-08-16,Fulano de Tal
7782,2017-06-23,0.03837,2022-08-16,Fulano de Tal
7783,2017-06-26,0.03837,2022-08-16,Fulano de Tal
7784,2017-06-27,0.03837,2022-08-16,Fulano de Tal
7785,2017-06-28,0.03837,2022-08-16,Fulano de Tal
7786,2017-06-29,0.03837,2022-08-16,Fulano de Tal
7787,2017-06-30,0.03837,2022-08-16,Fulano de Tal
7788,2017-07-03,0.03837,2022-08-16,Fulano de Tal
7789,2017-07-04,0.03837,2022-08-16,Fulano de Tal
7790,2017-07-05,0.03837,2022-08-16,Fulano de Tal
7791,2017-07-06,0.03837,2022-08-16,Fulano de Tal
7792,2017-07-07,0.03837,2022-08-16,Fulano de Tal
7793,2017-07-10,0.03837,2022-08-16,Fulano de Tal
7794,2017-07-11,0.03837,2022-08-16,Fulano de Tal
7795,2017-07-12,0.03837,2022-08-16,Fulano de Tal
7796,2017-07-13,0.03837,2022-08-16,Fulano de Tal
7797,2017-07-14,0.03837,2022-08-16,Fulano de Tal
7798,2017-07-17,0.03837,2022-08-16,Fulano de Tal
7799,2017-07-18,0.03837,2022-08-16,Fulano de Tal
7800,2017-07-19,0.03837,2022-08-16,Fulano de Tal
7801,2017-07-20,0.03837,2022-08-16,Fulano de Tal
7802,2017-07-21,0.03837,2022-08-16,Fulano de Tal
7803,2017-07-24,0.03837,2022-08-16,Fulano de Tal
7804,2017-07-25,0.03837,2022-08-16,Fulano de Tal
7805,2017-07-26,0.03837,2022-08-16,Fulano de Tal
7806,2017-07-27,0.034749,2022-08-16,Fulano de Tal
7807,2017-07-28,0.034749,2022-08-16,Fulano de Tal
7808,2017-07-31,0.034749,2022-08-16,Fulano de Tal
7809,2017-08-01,0.034749,2022-08-16,Fulano de Tal
7810,2017-08-02,0.034749,2022-08-16,Fulano de Tal
7811,2017-08-03,0.034749,2022-08-16,Fulano de Tal
7812,2017-08-04,0.034749,2022-08-16,Fulano de Tal
7813,2017-08-07,0.034749,2022-08-16,Fulano de Tal
7814,2017-08-08,0.034749,2022-08-16,Fulano de Tal
7815,2017-08-09,0.034749,2022-08-16,Fulano de Tal
7816,2017-08-10,0.034749,2022-08-16,Fulano de Tal
7817,2017-08-11,0.034749,2022-08-16,Fulano de Tal
7818,2017-08-14,0.034749,2022-08-16,Fulano de Tal
7819,2017-08-15,0.034749,2022-08-16,Fulano de Tal
7820,2017-08-16,0.034749,2022-08-16,Fulano de Tal
7821,2017-08-17,0.034749,2022-08-16,Fulano de Tal
7822,2017-08-18,0.034749,2022-08-16,Fulano de Tal
7823,2017-08-21,0.034749,2022-08-16,Fulano de Tal
7824,2017-08-22,0.034749,2022-08-16,Fulano de Tal
7825,2017-08-23,0.034749,2022-08-16,Fulano de Tal
7826,2017-08-24,0.034749,2022-08-16,Fulano de Tal
7827,2017-08-25,0.034749,2022-08-16,Fulano de Tal
7828,2017-08-28,0.034749,2022-08-16,Fulano de Tal
7829,2017-08-29,0.034749,2022-08-16,Fulano de Tal
7830,2017-08-30,0.034749,2022-08-16,Fulano de Tal
7831,2017-08-31,0.034749,2022-08-16,Fulano de Tal
7832,2017-09-01,0.034749,2022-08-16,Fulano de Tal
7833,2017-09-04,0.034749,2022-08-16,Fulano de Tal
7834,2017-09-05,0.034749,2022-08-16,Fulano de Tal
7835,2017-09-06,0.034749,2022-08-16,Fulano de Tal
7836,2017-09-08,0.031096,2022-08-16,Fulano de Tal
7837,2017-09-11,0.031096,2022-08-16,Fulano de Tal
7838,2017-09-12,0.031096,2022-08-16,Fulano de Tal
7839,2017-09-13,0.031096,2022-08-16,Fulano de Tal
7840,2017-09-14,0.031096,2022-08-16,Fulano de Tal
7841,2017-09-15,0.031096,2022-08-16,Fulano de Tal
7842,2017-09-18,0.031096,2022-08-16,Fulano de Tal
7843,2017-09-19,0.031096,2022-08-16,Fulano de Tal
7844,2017-09-20,0.031096,2022-08-16,Fulano de Tal
7845,2017-09-21,0.031096,2022-08-16,Fulano de Tal
7846,2017-09-22,0.031096,2022-08-16,Fulano de Tal
7847,2017-09-25,0.031096,2022-08-16,Fulano de Tal
7848,2017-09-26,0.031096,2022-08-16,Fulano de Tal
7849,2017-09-27,0.031096,2022-08-16,Fulano de Tal
7850,2017-09-28,0.031096,2022-08-16,Fulano de Tal
7851,2017-09-29,0.031096,2022-08-16,Fulano de Tal
7852,2017-10-02,0.031096,2022-08-16,Fulano de Tal
7853,2017-10-03,0.031096,2022-08-16,Fulano de Tal
7854,2017-10-04,0.031096,2022-08-16,Fulano de Tal
7855,2017-10-05,0.031096,2022-08-16,Fulano de Tal
7856,2017-10-06,0.031096,2022-08-16,Fulano de Tal
7857,2017-10-09,0.031096,2022-08-16,Fulano de Tal
7858,2017-10-10,0.031096,2022-08-16,Fulano de Tal
7859,2017-10-11,0.031096,2022-08-16,Fulano de Tal
7860,2017-10-13,0.031096,2022-08-16,Fulano de Tal
7861,2017-10-16,0.031096,2022-08-16,Fulano de Tal
7862,2017-10-17,0.031096,2022-08-16,Fulano de Tal
7863,2017-10-18,0.031096,2022-08-16,Fulano de Tal
7864,2017-10-19,0.031096,2022-08-16,Fulano de Tal
7865,2017-10-20,0.031096,2022-08-16,Fulano de Tal
7866,2017-10-23,0.031096,2022-08-16,Fulano de Tal
7867,2017-10-24,0.031096,2022-08-16,Fulano de Tal
7868,2017-10-25,0.031096,2022-08-16,Fulano de Tal
7869,2017-10-26,0.028333,2022-08-16,Fulano de Tal
7870,2017-10-27,0.028333,2022-08-16,Fulano de Tal
7871,2017-10-30,0.028333,2022-08-16,Fulano de Tal
7872,2017-10-31,0.028333,2022-08-16,Fulano de Tal
7873,2017-11-01,0.028333,2022-08-16,Fulano de Tal
7874,2017-11-03,0.028333,2022-08-16,Fulano de Tal
7875,2017-11-06,0.028333,2022-08-16,Fulano de Tal
7876,2017-11-07,0.028333,2022-08-16,Fulano de Tal
7877,2017-11-08,0.028333,2022-08-16,Fulano de Tal
7878,2017-11-09,0.028333,2022-08-16,Fulano de Tal
7879,2017-11-10,0.028333,2022-08-16,Fulano de Tal
7880,2017-11-13,0.028333,2022-08-16,Fulano de Tal
7881,2017-11-14,0.028333,2022-08-16,Fulano de Tal
7882,2017-11-16,0.028333,2022-08-16,Fulano de Tal
7883,2017-11-17,0.028333,2022-08-16,Fulano de Tal
7884,2017-11-20,0.028333,2022-08-16,Fulano de Tal
7885,2017-11-21,0.028333,2022-08-16,Fulano de Tal
7886,2017-11-22,0.028333,2022-08-16,Fulano de Tal
7887,2017-11-23,0.028333,2022-08-16,Fulano de Tal
7888,2017-11-24,0.028333,2022-08-16,Fulano de Tal
7889,2017-11-27,0.028333,2022-08-16,Fulano de Tal
7890,2017-11-28,0.028333,2022-08-16,Fulano de Tal
7891,2017-11-29,0.028333,2022-08-16,Fulano de Tal
7892,2017-11-30,0.028333,2022-08-16,Fulano de Tal
7893,2017-12-01,0.028333,2022-08-16,Fulano de Tal
7894,2017-12-04,0.028333,2022-08-16,Fulano de Tal
7895,2017-12-05,0.028333,2022-08-16,Fulano de Tal
7896,2017-12-06,0.028333,2022-08-16,Fulano de Tal
7897,2017-12-07,0.026481,2022-08-16,Fulano de Tal
7898,2017-12-08,0.026481,2022-08-16,Fulano de Tal
7899,2017-12-11,0.026481,2022-08-16,Fulano de Tal
7900,2017-12-12,0.026481,2022-08-16,Fulano de Tal
7901,2017-12-13,0.026481,2022-08-16,Fulano de Tal
7902,2017-12-14,0.026481,2022-08-16,Fulano de Tal
7903,2017-12-15,0.026481,2022-08-16,Fulano de Tal
7904,2017-12-18,0.026481,2022-08-16,Fulano de Tal
7905,2017-12-19,0.026481,2022-08-16,Fulano de Tal
7906,2017-12-20,0.026481,2022-08-16,Fulano de Tal
7907,2017-12-21,0.026481,2022-08-16,Fulano de Tal
7908,2017-12-22,0.026481,2022-08-16,Fulano de Tal
7909,2017-12-26,0.026481,2022-08-16,Fulano de Tal
7910,2017-12-27,0.026481,2022-08-16,Fulano de Tal
7911,2017-12-28,0.026481,2022-08-16,Fulano de Tal
7912,2017-12-29,0.026481,2022-08-16,Fulano de Tal
7913,2018-01-02,0.026481,2022-08-16,Fulano de Tal
7914,2018-01-03,0.026481,2022-08-16,Fulano de Tal
7915,2018-01-04,0.026481,2022-08-16,Fulano de Tal
7916,2018-01-05,0.026481,2022-08-16,Fulano de Tal
7917,2018-01-08,0.026481,2022-08-16,Fulano de Tal
7918,2018-01-09,0.026481,2022-08-16,Fulano de Tal
7919,2018-01-10,0.026481,2022-08-16,Fulano de Tal
7920,2018-01-11,0.026481,2022-08-16,Fulano de Tal
7921,2018-01-12,0.026481,2022-08-16,Fulano de Tal
7922,2018-01-15,0.026481,2022-08-16,Fulano de Tal
7923,2018-01-16,0.026481,2022-08-16,Fulano de Tal
7924,2018-01-17,0.026481,2022-08-16,Fulano de Tal
7925,2018-01-18,0.026481,2022-08-16,Fulano de Tal
7926,2018-01-19,0.026481,2022-08-16,Fulano de Tal
7927,2018-01-22,0.026481,2022-08-16,Fulano de Tal
7928,2018-01-23,0.026481,2022-08-16,Fulano de Tal
7929,2018-01-24,0.026481,2022-08-16,Fulano de Tal
7930,2018-01-25,0.026481,2022-08-16,Fulano de Tal
7931,2018-01-26,0.026481,2022-08-16,Fulano de Tal
7932,2018-01-29,0.026481,2022-08-16,Fulano de Tal
7933,2018-01-30,0.026481,2022-08-16,Fulano de Tal
7934,2018-01-31,0.026481,2022-08-16,Fulano de Tal
7935,2018-02-01,0.026481,2022-08-16,Fulano de Tal
7936,2018-02-02,0.026481,2022-08-16,Fulano de Tal
7937,2018-02-05,0.026481,2022-08-16,Fulano de Tal
7938,2018-02-06,0.026481,2022-08-16,Fulano de Tal
7939,2018-02-07,0.026481,2022-08-16,Fulano de Tal
7940,2018-02-08,0.025552,2022-08-16,Fulano de Tal
7941,2018-02-09,0.025552,2022-08-16,Fulano de Tal
7942,2018-02-14,0.025552,2022-08-16,Fulano de Tal
7943,2018-02-15,0.025552,2022-08-16,Fulano de Tal
7944,2018-02-16,0.025552,2022-08-16,Fulano de Tal
7945,2018-02-19,0.025552,2022-08-16,Fulano de Tal
7946,2018-02-20,0.025552,2022-08-16,Fulano de Tal
7947,2018-02-21,0.025552,2022-08-16,Fulano de Tal
7948,2018-02-22,0.025552,2022-08-16,Fulano de Tal
7949,2018-02-23,0.025552,2022-08-16,Fulano de Tal
7950,2018-02-26,0.025552,2022-08-16,Fulano de Tal
7951,2018-02-27,0.025552,2022-08-16,Fulano de Tal
7952,2018-02-28,0.025552,2022-08-16,Fulano de Tal
7953,2018-03-01,0.025552,2022-08-16,Fulano de Tal
7954,2018-03-02,0.025552,2022-08-16,Fulano de Tal
7955,2018-03-05,0.025552,2022-08-16,Fulano de Tal
7956,2018-03-06,0.025552,2022-08-16,Fulano de Tal
7957,2018-03-07,0.025552,2022-08-16,Fulano de Tal
7958,2018-03-08,0.025552,2022-08-16,Fulano de Tal
7959,2018-03-09,0.025552,2022-08-16,Fulano de Tal
7960,2018-03-12,0.025552,2022-08-16,Fulano de Tal
7961,2018-03-13,0.025552,2022-08-16,Fulano de Tal
7962,2018-03-14,0.025552,2022-08-16,Fulano de Tal
7963,2018-03-15,0.025552,2022-08-16,Fulano de Tal
7964,2018-03-16,0.025552,2022-08-16,Fulano de Tal
7965,2018-03-19,0.025552,2022-08-16,Fulano de Tal
7966,2018-03-20,0.025552,2022-08-16,Fulano de Tal
7967,2018-03-21,0.025552,2022-08-16,Fulano de Tal
7968,2018-03-22,0.02462,2022-08-16,Fulano de Tal
7969,2018-03-23,0.02462,2022-08-16,Fulano de Tal
7970,2018-03-26,0.02462,2022-08-16,Fulano de Tal
7971,2018-03-27,0.02462,2022-08-16,Fulano de Tal
7972,2018-03-28,0.02462,2022-08-16,Fulano de Tal
7973,2018-03-29,0.02462,2022-08-16,Fulano de Tal
7974,2018-04-02,0.02462,2022-08-16,Fulano de Tal
7975,2018-04-03,0.02462,2022-08-16,Fulano de Tal
7976,2018-04-04,0.02462,2022-08-16,Fulano de Tal
7977,2018-04-05,0.02462,2022-08-16,Fulano de Tal
7978,2018-04-06,0.02462,2022-08-16,Fulano de Tal
7979,2018-04-09,0.02462,2022-08-16,Fulano de Tal
7980,2018-04-10,0.02462,2022-08-16,Fulano de Tal
7981,2018-04-11,0.02462,2022-08-16,Fulano de Tal
7982,2018-04-12,0.02462,2022-08-16,Fulano de Tal
7983,2018-04-13,0.02462,2022-08-16,Fulano de Tal
7984,2018-04-16,0.02462,2022-08-16,Fulano de Tal
7985,2018-04-17,0.02462,2022-08-16,Fulano de Tal
7986,2018-04-18,0.02462,2022-08-16,Fulano de Tal
7987,2018-04-19,0.02462,2022-08-16,Fulano de Tal
7988,2018-04-20,0.02462,2022-08-16,Fulano de Tal
7989,2018-04-23,0.02462,2022-08-16,Fulano de Tal
7990,2018-04-24,0.02462,2022-08-16,Fulano de Tal
7991,2018-04-25,0.02462,2022-08-16,Fulano de Tal
7992,2018-04-26,0.02462,2022-08-16,Fulano de Tal
7993,2018-04-27,0.02462,2022-08-16,Fulano de Tal
7994,2018-04-30,0.02462,2022-08-16,Fulano de Tal
7995,2018-05-02,0.02462,2022-08-16,Fulano de Tal
7996,2018-05-03,0.02462,2022-08-16,Fulano de Tal
7997,2018-05-04,0.02462,2022-08-16,Fulano de Tal
7998,2018-05-07,0.02462,2022-08-16,Fulano de Tal
7999,2018-05-08,0.02462,2022-08-16,Fulano de Tal
8000,2018-05-09,0.02462,2022-08-16,Fulano de Tal
8001,2018-05-10,0.02462,2022-08-16,Fulano de Tal
8002,2018-05-11,0.02462,2022-08-16,Fulano de Tal
8003,2018-05-14,0.02462,2022-08-16,Fulano de Tal
8004,2018-05-15,0.02462,2022-08-16,Fulano de Tal
8005,2018-05-16,0.02462,2022-08-16,Fulano de Tal
8006,2018-05-17,0.02462,2022-08-16,Fulano de Tal
8007,2018-05-18,0.02462,2022-08-16,Fulano de Tal
8008,2018-05-21,0.02462,2022-08-16,Fulano de Tal
8009,2018-05-22,0.02462,2022-08-16,Fulano de Tal
8010,2018-05-23,0.02462,2022-08-16,Fulano de Tal
8011,2018-05-24,0.02462,2022-08-16,Fulano de Tal
8012,2018-05-25,0.02462,2022-08-16,Fulano de Tal
8013,2018-05-28,0.02462,2022-08-16,Fulano de Tal
8014,2018-05-29,0.02462,2022-08-16,Fulano de Tal
8015,2018-05-30,0.02462,2022-08-16,Fulano de Tal
8016,2018-06-01,0.02462,2022-08-16,Fulano de Tal
8017,2018-06-04,0.02462,2022-08-16,Fulano de Tal
8018,2018-06-05,0.02462,2022-08-16,Fulano de Tal
8019,2018-06-06,0.02462,2022-08-16,Fulano de Tal
8020,2018-06-07,0.02462,2022-08-16,Fulano de Tal
8021,2018-06-08,0.02462,2022-08-16,Fulano de Tal
8022,2018-06-11,0.02462,2022-08-16,Fulano de Tal
8023,2018-06-12,0.02462,2022-08-16,Fulano de Tal
8024,2018-06-13,0.02462,2022-08-16,Fulano de Tal
8025,2018-06-14,0.02462,2022-08-16,Fulano de Tal
8026,2018-06-15,0.02462,2022-08-16,Fulano de Tal
8027,2018-06-18,0.02462,2022-08-16,Fulano de Tal
8028,2018-06-19,0.02462,2022-08-16,Fulano de Tal
8029,2018-06-20,0.02462,2022-08-16,Fulano de Tal
8030,2018-06-21,0.02462,2022-08-16,Fulano de Tal
8031,2018-06-22,0.02462,2022-08-16,Fulano de Tal
8032,2018-06-25,0.02462,2022-08-16,Fulano de Tal
8033,2018-06-26,0.02462,2022-08-16,Fulano de Tal
8034,2018-06-27,0.02462,2022-08-16,Fulano de Tal
8035,2018-06-28,0.02462,2022-08-16,Fulano de Tal
8036,2018-06-29,0.02462,2022-08-16,Fulano de Tal
8037,2018-07-02,0.02462,2022-08-16,Fulano de Tal
8038,2018-07-03,0.02462,2022-08-16,Fulano de Tal
8039,2018-07-04,0.02462,2022-08-16,Fulano de Tal
8040,2018-07-05,0.02462,2022-08-16,Fulano de Tal
8041,2018-07-06,0.02462,2022-08-16,Fulano de Tal
8042,2018-07-09,0.02462,2022-08-16,Fulano de Tal
8043,2018-07-10,0.02462,2022-08-16,Fulano de Tal
8044,2018-07-11,0.02462,2022-08-16,Fulano de Tal
8045,2018-07-12,0.02462,2022-08-16,Fulano de Tal
8046,2018-07-13,0.02462,2022-08-16,Fulano de Tal
8047,2018-07-16,0.02462,2022-08-16,Fulano de Tal
8048,2018-07-17,0.02462,2022-08-16,Fulano de Tal
8049,2018-07-18,0.02462,2022-08-16,Fulano de Tal
8050,2018-07-19,0.02462,2022-08-16,Fulano de Tal
8051,2018-07-20,0.02462,2022-08-16,Fulano de Tal
8052,2018-07-23,0.02462,2022-08-16,Fulano de Tal
8053,2018-07-24,0.02462,2022-08-16,Fulano de Tal
8054,2018-07-25,0.02462,2022-08-16,Fulano de Tal
8055,2018-07-26,0.02462,2022-08-16,Fulano de Tal
8056,2018-07-27,0.02462,2022-08-16,Fulano de Tal
8057,2018-07-30,0.02462,2022-08-16,Fulano de Tal
8058,2018-07-31,0.02462,2022-08-16,Fulano de Tal
8059,2018-08-01,0.02462,2022-08-16,Fulano de Tal
8060,2018-08-02,0.02462,2022-08-16,Fulano de Tal
8061,2018-08-03,0.02462,2022-08-16,Fulano de Tal
8062,2018-08-06,0.02462,2022-08-16,Fulano de Tal
8063,2018-08-07,0.02462,2022-08-16,Fulano de Tal
8064,2018-08-08,0.02462,2022-08-16,Fulano de Tal
8065,2018-08-09,0.02462,2022-08-16,Fulano de Tal
8066,2018-08-10,0.02462,2022-08-16,Fulano de Tal
8067,2018-08-13,0.02462,2022-08-16,Fulano de Tal
8068,2018-08-14,0.02462,2022-08-16,Fulano de Tal
8069,2018-08-15,0.02462,2022-08-16,Fulano de Tal
8070,2018-08-16,0.02462,2022-08-16,Fulano de Tal
8071,2018-08-17,0.02462,2022-08-16,Fulano de Tal
8072,2018-08-20,0.02462,2022-08-16,Fulano de Tal
8073,2018-08-21,0.02462,2022-08-16,Fulano de Tal
8074,2018-08-22,0.02462,2022-08-16,Fulano de Tal
8075,2018-08-23,0.02462,2022-08-16,Fulano de Tal
8076,2018-08-24,0.02462,2022-08-16,Fulano de Tal
8077,2018-08-27,0.02462,2022-08-16,Fulano de Tal
8078,2018-08-28,0.02462,2022-08-16,Fulano de Tal
8079,2018-08-29,0.02462,2022-08-16,Fulano de Tal
8080,2018-08-30,0.02462,2022-08-16,Fulano de Tal
8081,2018-08-31,0.02462,2022-08-16,Fulano de Tal
8082,2018-09-03,0.02462,2022-08-16,Fulano de Tal
8083,2018-09-04,0.02462,2022-08-16,Fulano de Tal
8084,2018-09-05,0.02462,2022-08-16,Fulano de Tal
8085,2018-09-06,0.02462,2022-08-16,Fulano de Tal
8086,2018-09-10,0.02462,2022-08-16,Fulano de Tal
8087,2018-09-11,0.02462,2022-08-16,Fulano de Tal
8088,2018-09-12,0.02462,2022-08-16,Fulano de Tal
8089,2018-09-13,0.02462,2022-08-16,Fulano de Tal
8090,2018-09-14,0.02462,2022-08-16,Fulano de Tal
8091,2018-09-17,0.02462,2022-08-16,Fulano de Tal
8092,2018-09-18,0.02462,2022-08-16,Fulano de Tal
8093,2018-09-19,0.02462,2022-08-16,Fulano de Tal
8094,2018-09-20,0.02462,2022-08-16,Fulano de Tal
8095,2018-09-21,0.02462,2022-08-16,Fulano de Tal
8096,2018-09-24,0.02462,2022-08-16,Fulano de Tal
8097,2018-09-25,0.02462,2022-08-16,Fulano de Tal
8098,2018-09-26,0.02462,2022-08-16,Fulano de Tal
8099,2018-09-27,0.02462,2022-08-16,Fulano de Tal
8100,2018-09-28,0.02462,2022-08-16,Fulano de Tal
8101,2018-10-01,0.02462,2022-08-16,Fulano de Tal
8102,2018-10-02,0.02462,2022-08-16,Fulano de Tal
8103,2018-10-03,0.02462,2022-08-16,Fulano de Tal
8104,2018-10-04,0.02462,2022-08-16,Fulano de Tal
8105,2018-10-05,0.02462,2022-08-16,Fulano de Tal
8106,2018-10-08,0.02462,2022-08-16,Fulano de Tal
8107,2018-10-09,0.02462,2022-08-16,Fulano de Tal
8108,2018-10-10,0.02462,2022-08-16,Fulano de Tal
8109,2018-10-11,0.02462,2022-08-16,Fulano de Tal
8110,2018-10-15,0.02462,2022-08-16,Fulano de Tal
8111,2018-10-16,0.02462,2022-08-16,Fulano de Tal
8112,2018-10-17,0.02462,2022-08-16,Fulano de Tal
8113,2018-10-18,0.02462,2022-08-16,Fulano de Tal
8114,2018-10-19,0.02462,2022-08-16,Fulano de Tal
8115,2018-10-22,0.02462,2022-08-16,Fulano de Tal
8116,2018-10-23,0.02462,2022-08-16,Fulano de Tal
8117,2018-10-24,0.02462,2022-08-16,Fulano de Tal
8118,2018-10-25,0.02462,2022-08-16,Fulano de Tal
8119,2018-10-26,0.02462,2022-08-16,Fulano de Tal
8120,2018-10-29,0.02462,2022-08-16,Fulano de Tal
8121,2018-10-30,0.02462,2022-08-16,Fulano de Tal
8122,2018-10-31,0.02462,2022-08-16,Fulano de Tal
8123,2018-11-01,0.02462,2022-08-16,Fulano de Tal
8124,2018-11-05,0.02462,2022-08-16,Fulano de Tal
8125,2018-11-06,0.02462,2022-08-16,Fulano de Tal
8126,2018-11-07,0.02462,2022-08-16,Fulano de Tal
8127,2018-11-08,0.02462,2022-08-16,Fulano de Tal
8128,2018-11-09,0.02462,2022-08-16,Fulano de Tal
8129,2018-11-12,0.02462,2022-08-16,Fulano de Tal
8130,2018-11-13,0.02462,2022-08-16,Fulano de Tal
8131,2018-11-14,0.02462,2022-08-16,Fulano de Tal
8132,2018-11-16,0.02462,2022-08-16,Fulano de Tal
8133,2018-11-19,0.02462,2022-08-16,Fulano de Tal
8134,2018-11-20,0.02462,2022-08-16,Fulano de Tal
8135,2018-11-21,0.02462,2022-08-16,Fulano de Tal
8136,2018-11-22,0.02462,2022-08-16,Fulano de Tal
8137,2018-11-23,0.02462,2022-08-16,Fulano de Tal
8138,2018-11-26,0.02462,2022-08-16,Fulano de Tal
8139,2018-11-27,0.02462,2022-08-16,Fulano de Tal
8140,2018-11-28,0.02462,2022-08-16,Fulano de Tal
8141,2018-11-29,0.02462,2022-08-16,Fulano de Tal
8142,2018-11-30,0.02462,2022-08-16,Fulano de Tal
8143,2018-12-03,0.02462,2022-08-16,Fulano de Tal
8144,2018-12-04,0.02462,2022-08-16,Fulano de Tal
8145,2018-12-05,0.02462,2022-08-16,Fulano de Tal
8146,2018-12-06,0.02462,2022-08-16,Fulano de Tal
8147,2018-12-07,0.02462,2022-08-16,Fulano de Tal
8148,2018-12-10,0.02462,2022-08-16,Fulano de Tal
8149,2018-12-11,0.02462,2022-08-16,Fulano de Tal
8150,2018-12-12,0.02462,2022-08-16,Fulano de Tal
8151,2018-12-13,0.02462,2022-08-16,Fulano de Tal
8152,2018-12-14,0.02462,2022-08-16,Fulano de Tal
8153,2018-12-17,0.02462,2022-08-16,Fulano de Tal
8154,2018-12-18,0.02462,2022-08-16,Fulano de Tal
8155,2018-12-19,0.02462,2022-08-16,Fulano de Tal
8156,2018-12-20,0.02462,2022-08-16,Fulano de Tal
8157,2018-12-21,0.02462,2022-08-16,Fulano de Tal
8158,2018-12-24,0.02462,2022-08-16,Fulano de Tal
8159,2018-12-26,0.02462,2022-08-16,Fulano de Tal
8160,2018-12-27,0.02462,2022-08-16,Fulano de Tal
8161,2018-12-28,0.02462,2022-08-16,Fulano de Tal
8162,2018-12-31,0.02462,2022-08-16,Fulano de Tal
8163,2019-01-02,0.02462,2022-08-16,Fulano de Tal
8164,2019-01-03,0.02462,2022-08-16,Fulano de Tal
8165,2019-01-04,0.02462,2022-08-16,Fulano de Tal
8166,2019-01-07,0.02462,2022-08-16,Fulano de Tal
8167,2019-01-08,0.02462,2022-08-16,Fulano de Tal
8168,2019-01-09,0.02462,2022-08-16,Fulano de Tal
8169,2019-01-10,0.02462,2022-08-16,Fulano de Tal
8170,2019-01-11,0.02462,2022-08-16,Fulano de Tal
8171,2019-01-14,0.02462,2022-08-16,Fulano de Tal
8172,2019-01-15,0.02462,2022-08-16,Fulano de Tal
8173,2019-01-16,0.02462,2022-08-16,Fulano de Tal
8174,2019-01-17,0.02462,2022-08-16,Fulano de Tal
8175,2019-01-18,0.02462,2022-08-16,Fulano de Tal
8176,2019-01-21,0.02462,2022-08-16,Fulano de Tal
8177,2019-01-22,0.02462,2022-08-16,Fulano de Tal
8178,2019-01-23,0.02462,2022-08-16,Fulano de Tal
8179,2019-01-24,0.02462,2022-08-16,Fulano de Tal
8180,2019-01-25,0.02462,2022-08-16,Fulano de Tal
8181,2019-01-28,0.02462,2022-08-16,Fulano de Tal
8182,2019-01-29,0.02462,2022-08-16,Fulano de Tal
8183,2019-01-30,0.02462,2022-08-16,Fulano de Tal
8184,2019-01-31,0.02462,2022-08-16,Fulano de Tal
8185,2019-02-01,0.02462,2022-08-16,Fulano de Tal
8186,2019-02-04,0.02462,2022-08-16,Fulano de Tal
8187,2019-02-05,0.02462,2022-08-16,Fulano de Tal
8188,2019-02-06,0.02462,2022-08-16,Fulano de Tal
8189,2019-02-07,0.02462,2022-08-16,Fulano de Tal
8190,2019-02-08,0.02462,2022-08-16,Fulano de Tal
8191,2019-02-11,0.02462,2022-08-16,Fulano de Tal
8192,2019-02-12,0.02462,2022-08-16,Fulano de Tal
8193,2019-02-13,0.02462,2022-08-16,Fulano de Tal
8194,2019-02-14,0.02462,2022-08-16,Fulano de Tal
8195,2019-02-15,0.02462,2022-08-16,Fulano de Tal
8196,2019-02-18,0.02462,2022-08-16,Fulano de Tal
8197,2019-02-19,0.02462,2022-08-16,Fulano de Tal
8198,2019-02-20,0.02462,2022-08-16,Fulano de Tal
8199,2019-02-21,0.02462,2022-08-16,Fulano de Tal
8200,2019-02-22,0.02462,2022-08-16,Fulano de Tal
8201,2019-02-25,0.02462,2022-08-16,Fulano de Tal
8202,2019-02-26,0.02462,2022-08-16,Fulano de Tal
8203,2019-02-27,0.02462,2022-08-16,Fulano de Tal
8204,2019-02-28,0.02462,2022-08-16,Fulano de Tal
8205,2019-03-01,0.02462,2022-08-16,Fulano de Tal
8206,2019-03-06,0.02462,2022-08-16,Fulano de Tal
8207,2019-03-07,0.02462,2022-08-16,Fulano de Tal
8208,2019-03-08,0.02462,2022-08-16,Fulano de Tal
8209,2019-03-11,0.02462,2022-08-16,Fulano de Tal
8210,2019-03-12,0.02462,2022-08-16,Fulano de Tal
8211,2019-03-13,0.02462,2022-08-16,Fulano de Tal
8212,2019-03-14,0.02462,2022-08-16,Fulano de Tal
8213,2019-03-15,0.02462,2022-08-16,Fulano de Tal
8214,2019-03-18,0.02462,2022-08-16,Fulano de Tal
8215,2019-03-19,0.02462,2022-08-16,Fulano de Tal
8216,2019-03-20,0.02462,2022-08-16,Fulano de Tal
8217,2019-03-21,0.02462,2022-08-16,Fulano de Tal
8218,2019-03-22,0.02462,2022-08-16,Fulano de Tal
8219,2019-03-25,0.02462,2022-08-16,Fulano de Tal
8220,2019-03-26,0.02462,2022-08-16,Fulano de Tal
8221,2019-03-27,0.02462,2022-08-16,Fulano de Tal
8222,2019-03-28,0.02462,2022-08-16,Fulano de Tal
8223,2019-03-29,0.02462,2022-08-16,Fulano de Tal
